,question,ppc-pval,mtt-pval,mtt-stat,mtt-gdf,gft-pval,gft-stat,gft-dgf,std_c
7624,24.0,0.042333333333333334,0.9907835028017509,0.01851846377462607,2,0.024623476154253067,17.5779024854446,8,0.7000000000000001
7625,25.0,0.0,0.9736979291048736,0.053308315660927974,2,5.825240896897356e-07,43.9458321722434,8,0.7000000000000001
7626,26.0,8.333333333333333e-05,0.5106570483485864,1.3441141047072307,2,1.306918802804767e-06,42.08230951868079,8,0.7000000000000001
7627,27.0,0.036583333333333336,0.24500275437596536,1.3515761882818573,1,4.3144272468473777e-07,37.710147199702284,5,0.7000000000000001
7628,28.0,0.4891666666666667,1.0,-0.00016689701521954703,2,0.47996598025787496,7.536850267143297,8,0.7000000000000001
7629,29.0,0.003416666666666667,0.9082115723828111,0.19255583658221553,2,0.0006433560164481044,27.236970493451665,8,0.7000000000000001
7630,30.0,0.19175,0.7605931430150844,0.547313397519801,2,0.12960140746686424,12.516558692071836,8,0.7000000000000001
7631,31.0,0.49616666666666664,0.9822779738178854,0.035761883246351545,2,0.4869319403471438,7.469426548205055,8,0.7000000000000001
7632,32.0,0.009833333333333333,0.983578010486541,0.03311665008878606,2,0.0014446571712106136,25.18773426314972,8,0.7000000000000001
7633,33.0,0.00025,0.21366225472171674,3.0867175193421588,2,3.419112039715084e-06,39.848248116532055,8,0.7000000000000001
7634,34.0,0.019,0.5458541272046828,0.364796949440759,1,8.411447119488868e-06,31.236650723136986,5,0.7000000000000001
7635,35.0,0.0,0.017158495388731328,8.13052374015183,2,9.636770724163789e-09,53.25247099435593,8,0.7000000000000001
7636,36.0,0.0,0.6183997906536725,0.961240240475945,2,7.45449339461279e-15,84.0504048654321,8,0.7000000000000001
7637,37.0,0.0,0.9194289480431318,0.16800502061437328,2,3.6915638341200603e-26,139.07697326986627,8,0.7000000000000001
7638,38.0,0.6816666666666666,0.817765356056817,0.4023596686304671,2,0.7310728998329021,5.245229711423752,8,0.7000000000000001
7639,39.0,0.0013333333333333333,0.884583243810884,0.2452773116714866,2,0.0002939509981670444,29.187453749699415,8,0.7000000000000001
7640,40.0,0.15125,0.22002209316726032,1.5042271274292691,1,0.001466108015149027,19.629947553513535,5,0.7000000000000001
7641,41.0,0.8451666666666666,0.9969768012025662,0.0060555557885209055,2,0.9529458335720646,2.6773832124831873,8,0.7000000000000001
7642,42.0,0.0,0.7932006337780783,0.46335816664519314,2,8.533869328120235e-12,68.79517210560212,8,0.7000000000000001
7643,43.0,0.0705,0.8095267717275829,0.4226108689620105,2,0.04054081473127743,16.131160605155827,8,0.7000000000000001
7644,44.0,0.014333333333333333,1.0,-0.00033579670585481836,2,0.004264779544471638,22.376098961491163,8,0.7000000000000001
7645,45.0,0.51625,0.6381497065327033,0.22117022778311934,1,0.3271051658548146,5.790848697075902,5,0.7000000000000001
7646,46.0,0.0004166666666666667,0.13744552412584818,3.969055257108863,2,8.038923103223775e-05,32.356641513235,8,0.7000000000000001
7647,47.0,0.0,0.9193186728732079,0.16824491252515372,2,1.0519937348429139e-10,63.28636200836171,8,0.7000000000000001
7648,48.0,0.0,0.994883861427488,0.010258541639075247,2,7.05833897851334e-34,176.0170020375408,8,0.7000000000000001
7649,49.0,0.0,0.7895740266503131,0.4725233714341499,2,7.829628362331161e-13,73.99739883835487,8,0.7000000000000001
7650,50.0,0.35108333333333336,0.8825233459333995,0.249940072418255,2,0.29659772060745115,9.568872007626693,8,0.7000000000000001
7651,51.0,0.3453333333333333,0.996178260782448,0.00765812144550182,2,0.30953972537393304,9.401828309572387,8,0.7000000000000001
7652,52.0,0.37866666666666665,1.0,-0.005029691506621248,2,0.28931566361385186,9.665191363881153,8,0.7000000000000001
7653,53.0,0.7750833333333333,0.9643863184444841,0.07252663874834298,2,0.852109525395695,4.055195074572252,8,0.7000000000000001
7654,54.0,0.36641666666666667,0.9367007708369831,0.1307827916780866,2,0.33296632412842414,9.11163499645658,8,0.7000000000000001
7655,55.0,0.0,0.7241303394148961,0.645567751966297,2,5.51572741986448e-26,138.2380973272235,8,0.7000000000000001
7656,56.0,0.0,0.08111088727285079,5.0238761636590255,2,1.8928048734278073e-12,72.07873928136694,8,0.7000000000000001
7657,57.0,0.007083333333333333,0.9698958388976094,0.06113319166082931,2,0.0017185810013119857,24.742577497456246,8,0.7000000000000001
7658,58.0,0.00025,0.6980576017742547,0.7189073111856032,2,4.530096619183767e-05,33.738776984721795,8,0.7000000000000001
7659,59.0,0.61475,0.7646038646665091,0.5367948064761592,2,0.7188209190156752,5.357050054205716,8,0.7000000000000001
7660,60.0,0.8278333333333333,0.9896878385110829,0.020731400421766466,2,0.9368700011810082,2.95955442283045,8,0.7000000000000001
7661,61.0,0.3511666666666667,0.5504397264807337,0.3565300045729458,1,0.1377791532509228,8.353915779429,5,0.7000000000000001
7662,62.0,0.7974166666666667,1.0,-0.00103779435994511,2,0.8916749815302426,3.5952239922085054,8,0.7000000000000001
7663,63.0,8.333333333333333e-05,0.8612805728875642,0.29866991802276743,2,5.911808164707482e-07,43.91191616639515,8,0.7000000000000001
7664,64.0,0.6935833333333333,0.9098539290681781,0.1889424197261036,2,0.7049533215091616,5.482723536065529,8,0.7000000000000001
7665,65.0,0.0015,0.09993822266447781,4.6064061144997055,2,0.0003215855225782103,28.965218570445863,8,0.7000000000000001
7666,66.0,0.00016666666666666666,0.9779156890194509,0.044663640419955186,2,7.249695953296839e-08,48.70244350427625,8,0.7000000000000001
7667,67.0,0.2554166666666667,0.9897756914364643,0.020553871663878454,2,0.20729505990783698,10.902328493215666,8,0.7000000000000001
7668,68.0,0.36025,0.8670349805285513,0.28535191277021,2,0.32366376141470776,9.225106051696452,8,0.7000000000000001
7669,69.0,0.417,0.9923778334516945,0.015302727436335317,2,0.39512749100544187,8.4029804420896,8,0.7000000000000001
7670,70.0,0.006166666666666667,0.2889843813176272,2.4827652724275424,2,0.0002534448645504851,29.553378255022324,8,0.7000000000000001
7671,71.0,0.07166666666666667,0.9774553590628556,0.04560531328669981,2,0.02598414416524881,17.42405735042382,8,0.7000000000000001
7672,72.0,0.0,0.5315962272712568,1.2637420981993017,2,4.753139527501422e-12,70.07278914663443,8,0.7000000000000001
7673,73.0,0.0135,1.0,-0.001915310781498647,2,0.0006799746138292928,27.097939288940033,8,0.7000000000000001
7674,74.0,0.00016666666666666666,0.7998748498108598,0.44660000257658794,2,1.042536511461575e-06,42.604730158547596,8,0.7000000000000001
7675,75.0,0.0,0.9342719028485462,0.1359755331585859,2,1.8358471818574536e-09,56.957017895345295,8,0.7000000000000001
7676,76.0,0.041,0.4858120681949286,1.4438668416456153,2,0.020607738895002604,18.083688462455747,8,0.7000000000000001
7677,77.0,0.0015833333333333333,0.8758062412655994,0.2652207965615787,2,0.00011916137426836486,31.40151592820988,8,0.7000000000000001
7678,78.0,0.556,1.0,-0.009984786961240388,2,0.5877476607062115,6.533017838675686,8,0.7000000000000001
7679,79.0,0.010333333333333333,1.0,-0.03662135918254705,2,6.311092247576095e-05,32.941122630095904,8,0.7000000000000001
7680,80.0,0.08666666666666667,0.6022734950962196,1.0140872521003104,2,0.05601097623896627,15.165241062514855,8,0.7000000000000001
7681,81.0,0.0013333333333333333,0.7991701695235592,0.4483627555307521,2,1.2805814930976516e-05,36.747719032850064,8,0.7000000000000001
7682,82.0,0.5211666666666667,0.9578455167878616,0.08613753995396678,2,0.5086457715345702,7.262009651063636,8,0.7000000000000001
7683,83.0,0.6843333333333333,0.9895898786178564,0.020929371413828335,2,0.7510754078025427,5.0606420044985345,8,0.7000000000000001
7684,84.0,0.22816666666666666,0.9008243746342885,0.20888992617628332,2,0.1289915280369698,12.532185849336273,8,0.7000000000000001
7685,85.0,0.005583333333333333,0.5982653380785798,1.0274418285596028,2,0.0003586866756801056,28.694657001525044,8,0.7000000000000001
7686,86.0,0.5048333333333334,1.0,-0.002335648813200919,2,0.5189319894408643,7.165072429597863,8,0.7000000000000001
7687,87.0,0.3373333333333333,0.9839882502713141,0.03228264556472027,2,0.29311259506278264,9.61475197537934,8,0.7000000000000001
7688,88.0,0.02033333333333333,0.9983069339046949,0.0033890019029456653,2,0.005779834006690835,21.569117206977012,8,0.7000000000000001
7689,89.0,0.019583333333333335,1.0,-0.0021707469193188444,2,0.0007540882224825767,26.83766220367231,8,0.7000000000000001
7690,90.0,0.60275,0.9996874237084757,0.0006252503073511662,2,0.6488427336268024,5.985620099272778,8,0.7000000000000001
7691,91.0,0.01275,0.9967663975460421,0.006477683688316915,2,0.0035907070719568375,22.82911887358353,8,0.7000000000000001
7692,92.0,0.0,0.25601516947895364,2.725037160961932,2,1.1680812965063147e-08,52.820817942152225,8,0.7000000000000001
7693,93.0,0.42483333333333334,1.0,-0.0010093119512788462,2,0.3951328631400957,8.402922392349305,8,0.7000000000000001
7694,94.0,0.0,0.315578158408672,2.3066977979368914,2,9.115277639711875e-10,58.51325829620898,8,0.7000000000000001
7695,95.0,0.18691666666666668,0.8670794242352007,0.285249396565888,2,0.11889251860693958,12.800723075248142,8,0.7000000000000001
7696,96.0,0.10283333333333333,0.5501963980591296,1.1949599542318197,2,0.05800921031277072,15.058954642039666,8,0.7000000000000001
7697,97.0,0.68975,0.9290153455866748,0.1472600438243603,2,0.7384985826245012,5.177026742438038,8,0.7000000000000001
7698,98.0,0.6590833333333334,0.8314622275152161,0.04529515495770653,1,0.6886662048003309,3.0734289908525496,5,0.7000000000000001
7699,99.0,0.32925,0.5294981166562234,1.2716513415626594,2,0.24639106085730675,10.272913870727319,8,0.7000000000000001
7700,0.0,0.0,0.13734625785340573,3.970500224291584,2,2.0310655645015137e-07,46.35911418502974,8,0.7000000000000001
7701,1.0,0.71125,1.0,-0.014513269822575836,2,0.961430022075905,2.5064386968621926,8,0.7000000000000001
7702,2.0,0.6138333333333333,0.8155349751181505,0.40782193979390513,2,0.593794751128977,6.478487897597679,8,0.7000000000000001
7703,3.0,0.0,0.6130811940515266,0.978515796451461,2,9.651828166607718e-16,88.4369170677037,8,0.7000000000000001
7704,4.0,0.06591666666666667,0.9512498572248963,0.09995703979669202,2,0.027721324783974984,17.23828213460131,8,0.7000000000000001
7705,5.0,0.0036666666666666666,0.8129502414057492,0.4141707499806273,2,0.0006905711790815898,27.05907228596292,8,0.7000000000000001
7706,6.0,8.333333333333333e-05,0.9604844803494006,0.0806349095824146,2,1.435680724429335e-06,41.864829155291545,8,0.7000000000000001
7707,7.0,0.15483333333333332,0.9791209825320807,0.04220013284742663,2,0.08619242674982079,13.834133478931534,8,0.7000000000000001
7708,8.0,0.04566666666666667,0.8225555684088707,0.3906784764983655,2,0.011479566878034569,19.71266170101442,8,0.7000000000000001
7709,9.0,0.0,0.07169447780043055,5.270683104935415,2,1.2280402910714724e-20,112.38968241640471,8,0.7000000000000001
7710,10.0,0.0004166666666666667,0.5862950210306144,1.0678643344705563,2,1.2218917025238445e-05,36.85859674742698,8,0.7000000000000001
7711,11.0,0.19925,0.9910551557326194,0.017970179117043017,2,0.14630018628903127,12.111448081074608,8,0.7000000000000001
7712,12.0,0.13216666666666665,0.9181407774170085,0.1708090956256001,2,0.08114193167401872,14.024002870563496,8,0.7000000000000001
7713,13.0,0.20983333333333334,0.9950368772832416,0.009950959828245232,2,0.1407624124343357,12.241195689324776,8,0.7000000000000001
7714,14.0,0.0,0.047418111466130855,6.097502049641093,2,1.3884558118509148e-24,131.49085571574471,8,0.7000000000000001
7715,15.0,0.11508333333333333,0.9481597147470595,0.10646463089186398,2,0.06207849124312202,14.852464144686516,8,0.7000000000000001
7716,16.0,0.35408333333333336,0.48322657343888586,1.4545392783480082,2,0.31670463790438635,9.311485714696225,8,0.7000000000000001
7717,17.0,0.0003333333333333333,0.6239271034363709,0.9434434777058698,2,4.9711720745228413e-08,49.5570194272532,8,0.7000000000000001
7718,18.0,0.03258333333333333,0.2654837107074982,1.239934328449138,1,4.729227288331249e-05,27.41770284098623,5,0.7000000000000001
7719,19.0,0.6926666666666667,1.0,-0.01706911468697392,1,0.8197177791571808,2.2077359312965243,5,0.7000000000000001
7720,20.0,0.07291666666666667,0.9493871416020672,0.10387723333255394,2,0.02855436084795727,17.153039642349015,8,0.7000000000000001
7721,21.0,0.13241666666666665,0.6810497624372792,0.7682398058143463,2,0.03037562521277497,16.974507800978824,8,0.7000000000000001
7722,22.0,0.0025,0.7843544250274402,0.48578857609348347,2,1.279960463184885e-05,36.74886576651482,8,0.7000000000000001
7723,23.0,0.02025,0.4568304567696504,1.5668858973474187,2,0.010632202998965357,19.922774277327115,8,0.7000000000000001
7724,24.0,0.0,0.17616080957760713,3.472716020646928,2,1.5282182127760767e-12,72.54417834855312,8,0.7000000000000001
7725,25.0,0.0036666666666666666,0.9926876760684533,0.014678380042681738,2,0.0011014577499800355,25.879226379346115,8,0.7000000000000001
7726,26.0,0.24941666666666668,0.9967138757144907,0.006583070899353061,2,0.1940653106834674,11.136844628964825,8,0.7000000000000001
7727,27.0,0.22608333333333333,0.9871464110715605,0.000259541172340505,1,0.059176472253794715,10.632366014053389,5,0.7000000000000001
7728,28.0,0.0009166666666666666,0.9273905719696404,0.15076094632965464,2,8.42242339152136e-05,32.24384624860676,8,0.7000000000000001
7729,29.0,8.333333333333333e-05,0.028738134588408456,7.099060613790755,2,9.64213086275623e-08,48.05524938301992,8,0.7000000000000001
