,n_items,n_questions,n_dims_model,train_err,train_n,train_err_norm,test_err,test_n,test_err_norm,n_dims_gt,run
490,100,100,3,18.051373801401542,80,0.22564217251751928,3173.4539416708203,20,158.672697083541,10,0
491,100,100,3,13.059698719578044,80,0.16324623399472554,8461.83952233816,20,423.091976116908,10,1
492,100,100,3,17.670476082964562,80,0.22088095103705702,4092.3492267734914,20,204.61746133867456,10,2
493,100,100,3,7.00419327436853,80,0.08755241592960662,3009.703510338748,20,150.4851755169374,10,3
494,100,100,3,10.568021229954189,80,0.13210026537442737,3425.0355001743733,20,171.25177500871865,10,4
495,100,100,3,16.854655227694458,80,0.21068319034618072,5754.405921480775,20,287.72029607403874,10,5
496,100,100,3,15.018692981129599,80,0.18773366226411997,14269.077703251527,20,713.4538851625764,10,6
497,100,100,3,8.832582127052454,80,0.11040727658815568,2926.846868591897,20,146.34234342959485,10,7
498,100,100,3,8.22754301492195,80,0.10284428768652439,22378.719280743884,20,1118.9359640371943,10,8
499,100,100,3,17.629470779959668,80,0.22036838474949585,8748.648642765695,20,437.43243213828475,10,9
500,100,100,5,3.32170414913126,80,0.041521301864140756,11143.202500123212,20,557.1601250061606,10,0
501,100,100,5,3.8787027554771276,80,0.048483784443464094,10631.15072664106,20,531.557536332053,10,1
502,100,100,5,6.021186033394894,80,0.07526482541743618,25680.14647677814,20,1284.007323838907,10,2
503,100,100,5,0.9618588094347993,80,0.012023235117934992,22895.769853707,20,1144.7884926853499,10,3
504,100,100,5,0.5537683614797178,80,0.0069221045184964716,8315.413686255799,20,415.77068431278997,10,4
505,100,100,5,1.2900539155070336,80,0.01612567394383792,6813.091797549963,20,340.65458987749815,10,5
506,100,100,5,3.008912533289593,80,0.03761140666611991,12322.138849260464,20,616.1069424630232,10,6
507,100,100,5,0.8735966374987256,80,0.01091995796873407,30556.652916518164,20,1527.8326458259082,10,7
508,100,100,5,0.9317524698859647,80,0.011646905873574559,16134.507129144766,20,806.7253564572383,10,8
509,100,100,5,2.1662585774584975,80,0.02707823221823122,23550.370655894763,20,1177.5185327947381,10,9
510,100,100,8,0.9820677257822471,80,0.01227584657227809,23182.434736659077,20,1159.121736832954,10,0
511,100,100,8,0.4174525493537555,80,0.005218156866921944,126739.29185589285,20,6336.964592794642,10,1
512,100,100,8,1.3049848962271322,80,0.01631231120283915,9634.937954109737,20,481.74689770548684,10,2
513,100,100,8,0.9659033884275241,80,0.012073792355344051,27364.474600139583,20,1368.2237300069792,10,3
514,100,100,8,1.340101416975299,80,0.016751267712191237,39575.077159522094,20,1978.7538579761047,10,4
515,100,100,8,1.9929720104253486,80,0.024912150130316855,102621.28309560659,20,5131.06415478033,10,5
516,100,100,8,6.197162486933748,80,0.07746453108667185,24855.236713086902,20,1242.761835654345,10,6
517,100,100,8,0.4005017630054376,80,0.00500627203756797,410757.2980433935,20,20537.864902169673,10,7
518,100,100,8,0.7613973466206497,80,0.009517466832758122,16905.1994887346,20,845.2599744367301,10,8
519,100,100,8,0.8147329980569146,80,0.010184162475711432,17439.906167015946,20,871.9953083507974,10,9
520,100,100,13,nan,80,nan,136798.86028714362,20,6839.943014357181,10,0
521,100,100,13,0.9563713131982926,80,0.011954641414978658,223765.72645371346,20,11188.286322685673,10,1
522,100,100,13,0.57511292679575,80,0.007188911584946875,48582.44146327507,20,2429.1220731637536,10,2
523,100,100,13,0.44026131370888427,80,0.005503266421361053,397811.19060192094,20,19890.55953009605,10,3
524,100,100,13,1.1336255127765307,80,0.014170318909706634,3350368.0967254513,20,167518.40483627256,10,4
525,100,100,13,0.5215443469645138,80,0.006519304337056423,783983.129130732,20,39199.1564565366,10,5
526,100,100,13,0.7993534520355975,80,0.009991918150444968,954031.7113227915,20,47701.585566139576,10,6
527,100,100,13,0.5516783343762034,80,0.006895979179702543,360973.16736057674,20,18048.65836802884,10,7
528,100,100,13,1.0313958763972235,80,0.012892448454965294,147770.0061532527,20,7388.500307662635,10,8
529,100,100,13,0.16936931251774848,80,0.002117116406471856,94216.59612620041,20,4710.829806310021,10,9
530,100,100,21,0.7295566232472136,80,0.00911945779059017,321396433.9887737,20,16069821.699438686,10,0
531,100,100,21,1.1369869337932588,80,0.014212336672415735,8752219472.468763,20,437610973.6234382,10,1
532,100,100,21,0.8027400226877428,80,0.010034250283596785,9740066.86366106,20,487003.343183053,10,2
533,100,100,21,0.37689008064221713,80,0.004711126008027714,11556217.245421354,20,577810.8622710677,10,3
534,100,100,21,0.5892736480414832,80,0.00736592060051854,15139602.247262971,20,756980.1123631486,10,4
535,100,100,21,7.397871984256815,80,0.09247339980321019,16875256.579762004,20,843762.8289881002,10,5
536,100,100,21,0.8399111485390206,80,0.010498889356737758,6397895461.444254,20,319894773.0722127,10,6
537,100,100,21,0.12982062928329005,80,0.0016227578660411256,25399783801.507088,20,1269989190.0753543,10,7
538,100,100,21,0.31605312821373,80,0.003950664102671625,46939749.40366934,20,2346987.470183467,10,8
539,100,100,21,0.6287181102792386,80,0.007858976378490482,1066325997.4370203,20,53316299.87185101,10,9
540,100,200,2,1513.8509625254987,160,9.461568515784368,16325.41935804374,40,408.13548395109353,10,0
541,100,200,2,1394.5750889787964,160,8.716094306117478,7498.419771327365,40,187.46049428318412,10,1
542,100,200,2,1413.8563416396612,160,8.836602135247883,6413.203231633826,40,160.33008079084567,10,2
543,100,200,2,1476.506028463603,160,9.228162677897519,21285.52273696023,40,532.1380684240057,10,3
544,100,200,2,1640.9226587742824,160,10.255766617339265,19769.92092120292,40,494.248023030073,10,4
545,100,200,2,1505.570052399039,160,9.409812827493994,28574.60950013579,40,714.3652375033947,10,5
546,100,200,2,1463.9796327029358,160,9.14987270439335,13931.260065020628,40,348.2815016255157,10,6
547,100,200,2,1659.574915114131,160,10.37234321946332,7928.686035493819,40,198.21715088734547,10,7
548,100,200,2,1497.3334030186747,160,9.358333768866718,7528.695097648271,40,188.2173774412068,10,8
549,100,200,2,1717.113001101684,160,10.731956256885525,11657.42241445301,40,291.43556036132526,10,9
550,100,200,3,429.2926508807492,160,2.6830790680046825,25334.759461889786,40,633.3689865472446,10,0
551,100,200,3,461.25578438140764,160,2.8828486523837977,15429.81060500164,40,385.745265125041,10,1
552,100,200,3,441.73704891657144,160,2.7608565557285716,14296.78319969278,40,357.4195799923195,10,2
553,100,200,3,448.67824333118546,160,2.8042390208199093,16705.302642378578,40,417.63256605946447,10,3
554,100,200,3,433.8475518084548,160,2.7115471988028426,16747.24932181491,40,418.6812330453728,10,4
555,100,200,3,498.24212248437226,160,3.1140132655273267,15013.957806703644,40,375.34894516759107,10,5
556,100,200,3,425.24152134157384,160,2.6577595083848364,32291.762394798265,40,807.2940598699566,10,6
557,100,200,3,336.14730737839926,160,2.1009206711149955,16476.554746625276,40,411.91386866563187,10,7
558,100,200,3,386.03023979127926,160,2.4126889986954954,5790.512865880338,40,144.76282164700845,10,8
559,100,200,3,389.20561375197,160,2.4325350859498127,7342.582731140175,40,183.5645682785044,10,9
560,100,200,5,21.650878746064592,160,0.1353179921629037,60918.82232866672,40,1522.970558216668,10,0
561,100,200,5,30.582112231590283,160,0.19113820144743926,45613.389795702096,40,1140.3347448925524,10,1
562,100,200,5,20.201744737495027,160,0.12626090460934392,24401.83796976167,40,610.0459492440417,10,2
563,100,200,5,21.474140990605356,160,0.13421338119128348,26934.611861143116,40,673.3652965285779,10,3
564,100,200,5,13.194872116503047,160,0.08246795072814404,30484.925138713137,40,762.1231284678285,10,4
565,100,200,5,20.53827561887148,160,0.12836422261794675,21983.21319977274,40,549.5803299943185,10,5
566,100,200,5,19.832772259969023,160,0.12395482662480639,16719.86091093374,40,417.99652277334354,10,6
567,100,200,5,24.397761960299764,160,0.15248601225187353,15760.343437902302,40,394.00858594755755,10,7
568,100,200,5,15.853149155679995,160,0.09908218222299997,17411.700656690202,40,435.29251641725506,10,8
569,100,200,5,17.52526179425503,160,0.10953288621409393,26498.4317781856,40,662.46079445464,10,9
570,100,200,8,2.064357618310634,160,0.012902235114441463,42978.858113087386,40,1074.4714528271847,10,0
571,100,200,8,5.7822658107709595,160,0.036139161317318494,78262.88933234179,40,1956.5722333085446,10,1
572,100,200,8,4.207506983364417,160,0.026296918646027605,128449.26059511788,40,3211.231514877947,10,2
573,100,200,8,3.7136250147917775,160,0.02321015634244861,180752.21082618798,40,4518.8052706547,10,3
574,100,200,8,3.7450720991655126,160,0.023406700619784455,1190230.2445038103,40,29755.756112595256,10,4
575,100,200,8,3.4888484543648426,160,0.021805302839780265,24008.89140162409,40,600.2222850406022,10,5
576,100,200,8,2.596798175671295,160,0.016229988597945593,20763.37214946934,40,519.0843037367334,10,6
577,100,200,8,2.804154253367965,160,0.01752596408354978,48852.975803750414,40,1221.3243950937604,10,7
578,100,200,8,4.137456297078725,160,0.025859101856742034,21820.23954408309,40,545.5059886020773,10,8
579,100,200,8,4.491343116137816,160,0.028070894475861353,49910.41387486131,40,1247.7603468715329,10,9
580,100,200,13,1.810743834624084,160,0.011317148966400525,719704.9521436144,40,17992.62380359036,10,0
581,100,200,13,1.2271161704276805,160,0.007669476065173003,173879.94999710206,40,4346.998749927551,10,1
582,100,200,13,1.7619216239890674,160,0.01101201014993167,181420.99758362267,40,4535.524939590567,10,2
583,100,200,13,5.513637749055537,160,0.034460235931597104,89339.87778527602,40,2233.4969446319005,10,3
584,100,200,13,0.7091255053334014,160,0.004432034408333759,219689.2703208317,40,5492.231758020793,10,4
585,100,200,13,1.9170541124778466,160,0.011981588202986542,173685.8751884708,40,4342.1468797117695,10,5
586,100,200,13,2.3836396057614238,160,0.014897747536008898,311549.0102339863,40,7788.7252558496575,10,6
587,100,200,13,1.8826708007730755,160,0.011766692504831722,86033.01845951463,40,2150.8254614878656,10,7
588,100,200,13,1.7223755741219324,160,0.010764847338262077,146847.289700291,40,3671.182242507275,10,8
589,100,200,13,1.268197452018076,160,0.007926234075112976,71045.85263252337,40,1776.1463158130841,10,9
590,100,200,21,4.861597877389005,160,0.030384986733681278,5742176.866627396,40,143554.4216656849,10,0
591,100,200,21,1.4933491245367267,160,0.009333432028354542,2700971.8648123685,40,67524.29662030921,10,1
592,100,200,21,0.7616955703077567,160,0.0047605973144234795,859069.616809667,40,21476.740420241673,10,2
593,100,200,21,2.2338001160821763,160,0.013961250725513602,7100541.562165853,40,177513.53905414633,10,3
594,100,200,21,0.8805410676640885,160,0.005503381672900553,545684.3801882053,40,13642.109504705131,10,4
595,100,200,21,1.8835554080585073,160,0.011772221300365671,2986730.615532568,40,74668.2653883142,10,5
596,100,200,21,1.5197898787275446,160,0.009498686742047154,844845.648647617,40,21121.141216190423,10,6
597,100,200,21,1.4899043296673538,160,0.00931190206042096,1364504.2371470423,40,34112.60592867606,10,7
598,100,200,21,1.4024502151200728,160,0.008765313844500456,2059437.6037596317,40,51485.940093990794,10,8
599,100,200,21,1.4635481267085035,160,0.009147175791928147,9497902.872900028,40,237447.5718225007,10,9
